Date,Close,High,Low,Open,Volume,d_returns,cummreturns,cummmax,drawdown,drawdown_pct
2021-10-20,297.9461669921875,300.1656759873755,296.6861706744592,299.6907408744911,16537100,-0.0026639414619959727,1.0454805622171288,1.048269374201214,0.0027888119840850933,0.0026603963186563385
2021-10-21,301.1930236816406,301.4449992684376,296.92845740574165,297.71354814413246,16918100,0.01083851140053574,1.056873645710688,1.056873645710688,0.0,0.0
2021-10-22,299.64227294921875,301.5128493022275,298.3241262243866,300.8440891216271,17449300,-0.005161994258932385,1.051432126647167,1.056873645710688,0.005441519063521083,0.005148694061589518
2021-10-25,298.6439819335937,299.8748733432088,297.02538117405123,299.8360964926019,17554500,-0.003337171576150962,1.0479291654820402,1.056873645710688,0.0089444802286478,0.008463150032124361
2021-10-26,300.5630187988281,302.7825277274314,299.0995253850251,301.4256336843381,28107300,0.006405277054517762,1.054662985087893,1.056873645710688,0.0022106606227949577,0.0020916981247161414
2021-10-27,313.2209777832031,316.06076839704065,306.2716986940532,306.2716986940532,52588700,0.041251495617842276,1.0990792305093444,1.0990792305093444,0.0,0.0
2021-10-28,314.3646545410156,314.8686353135515,311.4666837592354,314.3452513256401,26297900,0.003644691544660051,1.1030923441258853,1.1030923441258853,0.0,0.0
2021-10-29,321.41082763671875,321.77913378740067,313.92849237878045,314.15142230631733,34766000,0.02216650941953328,1.1278170690113982,1.1278170690113982,0.0,0.0
2021-11-01,319.2301025390625,321.284832079321,316.3224597002652,321.1588294904815,27073200,-0.006807974382255698,1.1201649964099796,1.1278170690113982,0.007652072601418647,0.006784852625192279
2021-11-02,322.8743896484375,323.184545347341,319.84074392057755,320.14119801074173,26487100,0.011351193720157957,1.1329526465229274,1.1329526465229274,0.0,0.0
2021-11-03,323.7174987792969,324.589785525065,320.47062573520867,323.6205714568636,21500100,0.00260785705411734,1.1359110809845605,1.1359110809845605,0.0,0.0
2021-11-04,326.0824584960937,326.1793858408279,319.3658105568457,322.6417595935785,23992200,0.007279071451352632,1.1442096251118372,1.1442096251118372,0.0,0.0
2021-11-05,325.7141418457031,328.36010742357934,324.12464583991834,328.08872861390523,22570100,-0.0011301583635151436,1.1429172174846085,1.1442096251118372,0.0012924076272287088,0.0011295199750678434
2021-11-08,326.6155090332031,327.2551940040051,324.14402446343985,326.915963092176,20897000,0.002763534540978886,1.1460800770154589,1.1460800770154589,0.0,0.0
2021-11-09,325.60748291015625,328.2921952710972,324.2311858983905,326.7317452173755,21307400,-0.0030910499571613712,1.1425429557680482,1.1460800770154589,0.0035371212474106795,0.0030862775807269957
2021-11-10,320.6160888671875,324.32819631868085,319.7632051014801,324.2700458250661,25500900,-0.015448193243125819,1.1250283641122105,1.1460800770154589,0.021051712903248365,0.018368448527671603
2021-11-11,322.1959228515625,323.49466654562343,320.3350478426088,321.0522570045936,16849800,0.004915394038846944,1.1305719350829941,1.1460800770154589,0.015508141932464747,0.01353146454901298
2021-11-12,326.35382080078125,326.84812952926194,323.5140301700109,323.6400327539822,23831000,0.01282231612006864,1.1451618240198926,1.1460800770154589,0.0009182529955662488,0.0008012118995711876
2021-11-15,325.7238464355469,327.4781218959433,323.74664104520605,327.14859259389846,16723000,-0.0019322071369233407,1.142951270481995,1.1460800770154589,0.0031288065334638127,0.002730006913314147
2021-11-16,329.0579528808594,330.1822450060062,325.1810957230039,325.345845588492,20886800,0.010183958273103318,1.1546505096973412,1.1546505096973412,0.0,0.0
2021-11-17,329.2812805175781,332.2622192928567,328.1937792446629,329.1065098770426,19053400,0.0006784576520906837,1.1554341569768227,1.1554341569768227,0.0,0.0
2021-11-18,331.3688659667969,332.5146536422035,327.3392741025324,328.36851839657044,22463500,0.006319812107838915,1.1627594064712483,1.1627594064712483,0.0,0.0
2021-11-19,333.1554870605469,335.0877722203571,332.2719145644923,332.69915140962325,21963400,0.005377155526182396,1.1690285847070996,1.1690285847070996,0.0,0.0
2021-11-22,329.9707336425781,339.5252785881614,329.6988582746757,334.62177297452354,31031100,-0.0096053445170713,1.157853418979835,1.1690285847070996,0.011175165727264513,0.009559360543835166
2021-11-23,327.883056640625,329.60172350513506,323.88259282379204,327.2713297656087,30427600,-0.0063469544177950366,1.1505278482307173,1.1690285847070996,0.018500736476382285,0.015825734903665893
2021-11-24,328.1064147949219,328.3491616885023,324.2224644976349,326.5237003076272,21661300,0.0006809809384277984,1.1513116025950962,1.1690285847070996,0.017716982112003343,0.015155302739190366
2021-11-26,320.1151428222656,328.1257894703954,318.60040473573963,324.6496673570052,24217200,-0.02465723872356142,1.1232705655206985,1.1690285847070996,0.0457580191864011,0.039141916446693036
2021-11-29,326.8635559082031,329.19392018882024,325.0283751466964,325.2225845168267,28563500,0.020862071207236252,1.1469504630618685,1.1690285847070996,0.02207812164523104,0.018885869801689
2021-11-30,320.9987487792969,327.9801511598231,319.4451628784616,325.59153024619826,42885600,-0.01810559836181352,1.1263711016412374,1.1690285847070996,0.042657483065862145,0.036489683506370364
2021-12-01,320.5035705566406,329.4366682343838,319.8336163813901,325.4070756637348,33337600,-0.0015438083575977973,1.1246335420953417,1.1690285847070996,0.04439504261175786,0.03797601118785393
2021-12-02,319.9306335449219,323.8145832007806,318.28966244474685,320.7171309796585,30766000,-0.0017892147574074919,1.1226231302307634,1.1690285847070996,0.04640545447633615,0.0396957397649631
2021-12-03,313.6386413574219,323.04751138803783,308.803113564242,322.35808901688773,41779300,-0.019862702623912654,1.1005447944157376,1.1690285847070996,0.06848379029136198,0.058581792769866796
2021-12-06,316.7264099121094,317.9498636247727,309.9683453175888,314.55140742931803,30032600,0.009796841512528404,1.111379644338931,1.1690285847070996,0.05764894036816859,0.049313542134311925
2021-12-07,325.203125,326.05756905237325,320.522958448242,322.01828739621885,31021900,0.02641164608636051,1.1411240808769405,1.1690285847070996,0.027904503830159078,0.023869821658082515
2021-12-08,325.25164794921875,325.7662700817953,321.2026174856002,325.5817801067034,24761000,0.00014919699670670164,1.1412943458638736,1.1690285847070996,0.02773423884322601,0.02372417510233493
2021-12-09,323.4359436035156,326.72757583430194,322.48436518172974,324.707934863553,22214200,-0.0055981002601769615,1.13492311572076,1.1690285847070996,0.03410546898633959,0.0291741959371205
2021-12-10,332.60205078125,333.0486967130661,325.07689801295186,325.26138799978173,38095700,0.027945648813458228,1.167086600091987,1.1690285847070996,0.0019419846151125242,0.00166119514998779
2021-12-13,329.5531921386719,333.8158420118164,329.2424689886997,330.7960551063699,28899400,-0.009208958840592947,1.1563882834130323,1.1690285847070996,0.012640301294067235,0.010812653736122514
2021-12-14,318.81402587890625,324.931264787045,314.7067381676782,323.552449526195,44438700,-0.033129832003661555,1.1187050009182542,1.1690285847070996,0.05032358378884538,0.0430473509776957
2021-12-15,324.9409484863281,325.46529001323074,315.0854316657473,319.0761759142433,35381100,0.01903552705138706,1.1402041145230157,1.1690285847070996,0.02882447018408385,0.02465677106715558
2021-12-16,315.4737854003906,326.9897108280118,313.6483244336507,325.97015632696287,35034800,-0.029567879390257602,1.1069842376385222,1.1690285847070996,0.06204434706857742,0.05307342171117454
2021-12-17,314.4056701660156,315.4932008132581,308.04571531961744,311.57040389562906,47750300,-0.0033914941938326727,1.1032362662280482,1.1690285847070996,0.06579231847905143,0.056279477969767275
2021-12-20,310.628662109375,313.4348010040947,308.35655456831944,310.7645849713913,28326500,-0.012085909003290322,1.0899829038961246,1.1690285847070996,0.07904568081097496,0.06761655090818834
2021-12-21,317.7945251464844,318.2217620412238,310.5218082102521,313.91057492680795,24740600,0.022806840330599727,1.1151276157494054,1.1690285847070996,0.05390096895769414,0.04610748587571881
2021-12-22,323.53302001953125,323.9310987851907,316.29915189162267,318.7751579583917,24831500,0.0178961532908774,1.1352637527795237,1.1690285847070996,0.033764831927575845,0.028882811224017788
2021-12-23,324.9798583984375,326.6305492535172,323.07673090467574,323.0961399900539,19617800,0.0044620263608098005,1.1403406477672544,1.1690285847070996,0.02868793693984517,0.02453997901773543
2021-12-27,332.5146789550781,332.5438073945915,325.69832778706945,325.7274562265829,19947000,0.022920800104160047,1.1667800160306108,1.1690285847070996,0.0022485686764888158,0.0019234505519402634
2021-12-28,331.3494873046875,333.8352129560905,330.4464760334282,333.1943576445619,15661500,-0.0035103351140541583,1.1626914075613732,1.1690285847070996,0.006337177145726347,0.005420891523635522
2021-12-29,332.0291748046875,334.3109716368444,329.82501429921825,331.39800924802887,15042000,0.0020491697326477294,1.165076402397204,1.1690285847070996,0.00395218230989558,0.0033807405238818864
2021-12-30,329.4754333496094,333.17489276721807,328.98993967661943,331.99028701983536,15994500,-0.0077210471711572646,1.1561154310943502,1.1690285847070996,0.012913153612749362,0.011046054631747739
2021-12-31,326.56256103515625,329.5143420427695,326.1061956718715,328.6890262776758,18000800,-0.008880252307075523,1.1458942847183975,1.1690285847070996,0.02313429998870209,0.01978933645535998
2022-01-03,325.0380859375,328.1937955097088,320.2122765756348,325.6206844003455,28865100,-0.004679178531308106,1.140544965751574,1.1690285847070996,0.028483618955525536,0.024365203150838365
2022-01-04,319.4645690917969,325.4749833768508,316.6584013250783,325.1156931532872,32674300,-0.017295990156874653,1.120987729677028,1.1690285847070996,0.048040855030071494,0.04109467951299766
2022-01-05,307.20098876953125,316.6098587525815,306.81259974808444,316.405930069771,40054300,-0.03914415288778898,1.077955342385221,1.1690285847070996,0.09107324232187852,0.07790506024683472
2022-01-06,304.7735290527344,309.45369542016715,302.4528549493808,304.0646975850097,39646100,-0.007933246817925645,1.0694374883879827,1.1690285847070996,0.09959109631911689,0.08519132690332758
2022-01-07,304.92889404296875,307.3175147707154,301.0934819267639,305.0356884344486,32720000,0.0005096420408118136,1.0699826576008606,1.1690285847070996,0.09904592710623894,0.08472498312011328
2022-01-10,305.1522521972656,305.58920845555434,295.850204337967,300.5109328094982,44289500,0.000732224444741036,1.0707664119652394,1.1690285847070996,0.09826217274186022,0.08405455095563795
2022-01-11,305.8416442871094,307.42432897382355,300.899321615518,304.2880584070521,29386800,0.002256626085344717,1.073185459798457,1.1690285847070996,0.09584312490864266,0.08198527064473465
2022-01-12,309.0361328125,314.0270220084163,307.8806554969375,310.3955388064669,34372200,0.010390739057577751,1.0843947856080054,1.1690285847070996,0.08463379909909419,0.07239668918814265
2022-01-13,295.9570007324219,311.57049751795563,295.1802225260185,311.1723890567124,45366000,-0.04324402875390472,1.0385006615169552,1.1690285847070996,0.1305279231901444,0.11165503127782644
2022-01-14,301.2003173828125,301.8023248577446,294.93743650779754,295.42293023044414,39846400,0.01756137367718034,1.0568992390011775,1.1690285847070996,0.11212934570592203,0.09591668430760919
2022-01-18,293.8693542480469,300.8119087883123,292.9857520873315,295.2481695047707,42333200,-0.02464025438333897,1.0311751978527348,1.1690285847070996,0.13785338685436477,0.11792131403604983
2022-01-19,294.52960205078125,304.8026655825984,293.91790486518016,297.40374615872065,45933900,0.0022442190720392227,1.033491979608895,1.1690285847070996,0.13553660509820453,0.11593951326020249
2022-01-20,292.84979248046875,302.608203554877,292.4031465937436,300.1030692146905,35380700,-0.005719690426701499,1.027597598514091,1.1690285847070996,0.14143098619300853,0.12098163213728783
2022-01-21,287.44140625,295.28697160618094,287.033578493321,293.9081860566442,57984400,-0.018640788796328637,1.0086197988196042,1.1690285847070996,0.1604087858874954,0.13721545220186884
2022-01-24,287.77154541015625,288.4900666398452,268.0410733422131,283.72254434338123,85731500,0.0011478851282947851,1.009778243240133,1.1690285847070996,0.1592503414669666,0.1362245060131415
2022-01-25,280.12017822265625,286.4315970589494,276.8965221990427,283.0622692025946,72848600,-0.02694820122301736,0.9829299177534455,1.1690285847070996,0.18609866695365407,0.15919086101755256
2022-01-26,288.1016845703125,299.5496351641995,284.5284577844545,299.05442207109365,90428900,0.028094770221665795,1.0109366876606618,1.1690285847070996,0.15809189704643778,0.13523355982441418
2022-01-27,291.1408996582031,298.38445839019573,289.28630990590625,293.8790916253967,53481300,0.010493852008434983,1.0216011655120247,1.1690285847070996,0.14742741919507485,0.12611104734621423
2022-01-28,299.3166198730469,299.5302383109327,285.907284705517,291.519591338495,49743700,0.027694601207765894,1.0502894237065628,1.1690285847070996,0.11873916100053683,0.1015707935236562
2022-01-31,301.95770263671875,303.31707920676604,297.4814348645573,299.98659920210355,46444500,0.008785007609799172,1.0595568719858959,1.1690285847070996,0.1094717127212037,0.09364331561544482
2022-02-01,299.8021545410156,301.61789669473416,296.27746465100137,301.4042782276972,40950400,-0.007164177834471815,1.051993144424867,1.1690285847070996,0.11703544028223267,0.10011341195010721
2022-02-02,304.3656616210937,305.9775040465529,299.91855295879697,300.6467934119284,36636000,0.015107040623428568,1.0680062987336685,1.1690285847070996,0.1010222859734311,0.08641558238607336
2022-02-03,292.5099182128906,302.2003819386154,291.2573363241968,300.51084392088086,43730000,-0.03973123834337828,1.026404994011278,1.1690285847070996,0.14262359069582153,0.12200179923877218
2022-02-04,297.0639038085937,299.8409137013529,291.26710752758504,291.5001350340584,35096500,0.015448705479699924,1.0423847378320779,1.1690285847070996,0.12664384687502173,0.10833254937624333
2022-02-07,292.2186584472656,298.9087459627219,291.1991039378543,297.2872136622015,28533300,-0.01644492766325459,1.0253829757500905,1.1690285847070996,0.14364560895700906,0.12287604497968671
2022-02-08,295.72393798828125,296.694925446775,291.2477000280742,292.5099718712418,32421200,0.01192402487787415,1.0376828541551895,1.1690285847070996,0.13134573055191012,0.11235459275345164
2022-02-09,302.1810607910156,302.8801730901601,298.47191045740766,300.87994088497845,31284700,0.02159999955474535,1.0603406263502746,1.1690285847070996,0.10868795835682499,0.09297288345096949
2022-02-10,293.60723876953125,300.1516857901449,291.97598669358683,295.21908176083,45386200,-0.028783425120236607,1.0302554456686042,1.1690285847070996,0.13877313903849542,0.11870808024190876
2022-02-11,286.4801025390625,295.4617351032537,285.6838858378648,294.393643142157,39175600,-0.02457386802841456,1.0052466245501774,1.1690285847070996,0.16378196015692215,0.14010090283460241
2022-02-14,286.4413146972656,288.15026219267463,282.89721622151654,285.2469893955168,36359500,-0.00013540370699782138,1.0051105196455286,1.1690285847070996,0.16391806506157103,0.140217328477593
2022-02-15,291.75262451171875,292.07303735866185,288.40270567819266,291.3059785446445,27058300,0.01837258697129226,1.023747682281252,1.1690285847070996,0.14528090242584768,0.12427489312611449
2022-02-16,291.4120483398437,292.7450469485756,285.7492094226368,290.3125590659392,29982100,-0.001168027579345759,1.0225526148257977,1.1690285847070996,0.14647596988130185,0.12529716706456878
2022-02-17,282.8789367675781,288.78499572393093,282.1686395026327,288.356875412657,32461600,-0.029719218459096284,0.9926102853973154,1.1690285847070996,0.17641829930978414,0.15091016731125168
2022-02-18,280.15447998046875,285.9243339610583,278.5782326246137,285.1362102831308,34264000,-0.009677855596561907,0.9830502811781705,1.1690285847070996,0.18597830352892908,0.159087900810848
2022-02-22,279.9501647949219,283.6670133817274,276.81711923482464,277.3036168081723,41736100,-0.0007295607937376812,0.9823333477897955,1.1690285847070996,0.18669523691730405,0.15970117357231312
2022-02-23,272.70135498046875,283.8227127228963,272.5359624242188,282.34374100984417,37811200,-0.02623434585534583,0.956897579185267,1.1690285847070996,0.21213100552183262,0.18145921177366428
2022-02-24,286.6346435546875,287.18925792799297,264.1876378573289,265.1509232671374,56989700,0.049831127211628044,1.0057889024708244,1.1690285847070996,0.16323968223627516,0.13963703229478766
2022-02-25,289.2812194824219,289.5925850932438,283.7740627265268,287.169836388477,32546700,0.009190906963567315,1.015075626031697,1.1690285847070996,0.15395295867540248,0.1316930660972464
2022-02-28,290.72125244140625,291.0618067098429,285.0876017580265,286.3622231310244,34627500,0.004965619933170681,1.0201286410872983,1.1690285847070996,0.1488999436198013,0.12737066104941155
2022-03-01,286.9849548339844,291.86938019669464,284.26055037516176,288.3957801007612,31217800,-0.012935120501867821,1.0070181300085626,1.1690285847070996,0.16201045469853703,0.13858553744357655
2022-03-02,292.0834045410156,293.328837094481,285.76867577697493,287.3838215298585,31873000,0.017609601268719226,1.024908375484627,1.1690285847070996,0.14412020922247248,0.12328202330363192
2022-03-03,287.9287109375,294.94399699904244,286.1091852345869,294.7104876867767,27314500,-0.01432647544504872,1.0103297304619598,1.1690285847070996,0.15869885424513974,0.13575275773509146
2022-03-04,282.0323181152344,287.67570696468294,279.41498886772894,286.34270855775105,32356500,-0.020691250410786597,0.9896395361724762,1.1690285847070996,0.17938904853462334,0.15345137910341972
2022-03-07,271.37811279296875,281.86700055685185,271.0083698414943,280.73832248678326,43157200,-0.03850856903597846,0.9522543780321768,1.1690285847070996,0.21677420667492275,0.18543105747002378
2022-03-08,268.4007568359375,276.2917343894087,262.70872844754865,270.29807983642723,48159500,-0.01103187368161926,0.9418069612679291,1.1690285847070996,0.22722162343917052,0.19436789349004752
2022-03-09,280.7090759277344,281.7793764366867,273.1975528468867,275.78572328000666,35204500,0.044837591140188954,0.9849963350193861,1.1690285847070996,0.18403224968771348,0.15742322479977922
2022-03-10,277.8776550292969,278.8603895397049,273.0029402871928,275.3770506040036,30628000,-0.01013788903974996,0.9750609982347066,1.1690285847070996,0.19396758647239298,0.16592202193327174
2022-03-11,272.5067749023437,281.6918520370042,271.88404371665825,280.1836916492418,27209300,-0.019517451178823444,0.956214805879176,1.1690285847070996,0.21281377882792363,0.18204326362237255
2022-03-14,268.9748229980469,277.6928525683312,268.3715706632459,272.769498727811,30660700,-0.013045695402420494,0.9438213352737128,1.1690285847070996,0.22520724943338677,0.19264477565346488
2022-03-15,279.3955383300781,280.04745811524,271.2029361781825,272.77918349658523,34245100,0.038010697522392826,0.9803871868636828,1.1690285847070996,0.18864139784341682,0.16136594118498906
2022-03-16,286.4400939941406,286.6152260176592,275.5522744635128,281.3026504232545,37826300,0.024900940343521208,1.005106236249631,1.1690285847070996,0.16392234845746856,0.14022099254188838
2022-03-17,287.2476501464844,287.62710284183214,281.55562216860625,285.36977649759285,30816600,0.002815317893692146,1.0079399168057444,1.1690285847070996,0.16108866790135523,0.13779703080717742
2022-03-18,292.31695556640625,292.87156998483414,284.8249099642647,287.3936019813405,43390600,0.017493941668041427,1.0257278962047518,1.1690285847070996,0.14330068850234778,0.1225809962022886
2022-03-21,291.0812072753906,292.0347531289524,286.9362387956348,290.8185092974234,28351200,-0.004236386803679293,1.021391707452628,1.1690285847070996,0.1476368772544716,0.12629022009026586
2022-03-22,295.8489685058594,296.7635865250529,290.7018147073702,291.7039987462573,27599700,0.016246791529552072,1.03812158098001,1.1690285847070996,0.13090700372708963,0.1119793009679814
2022-03-23,291.40234375,295.04136624934927,289.6801528126932,292.3948179286676,25715400,-0.015144145775586019,1.0225185618284114,1.1690285847070996,0.1465100228786882,0.12532629637571807
2022-03-24,295.88787841796875,295.985183887236,290.2639667384588,291.0618300156062,24484500,0.015275656640145935,1.0382581142242486,1.1690285847070996,0.13077047048285095,0.11186250891856124
2022-03-25,295.47918701171875,297.25004547288074,291.2077533537051,296.9873474480325,22566500,-0.0013821921957003346,1.036824033277704,1.1690285847070996,0.1322045514293957,0.11308923764470616
2022-03-28,302.30963134765625,302.4069071163755,296.1116267591082,296.1116267591082,29578200,0.022853360267154184,1.0607917750231983,1.1690285847070996,0.10823680968390126,0.09258696587904224
2022-03-29,306.89239501953125,307.2913265828,300.7041306024845,305.4329023364062,30393400,0.015045419815343745,1.076872499902286,1.1690285847070996,0.09215608480481352,0.07883133570074614
2022-03-30,305.3843078613281,307.4178942834838,303.16587963971097,305.2870320805995,28163600,-0.004926172107666037,1.0715806855253889,1.1690285847070996,0.0974478991817107,0.0833580123330571
2022-03-31,299.9841613769531,306.62973552346665,299.57552000270795,305.42320122905414,33422100,-0.017841331363666574,1.0526317987532114,1.1690285847070996,0.11639678595388814,0.09956709996364321
2022-04-01,301.0641784667969,301.7549967231003,297.2889524574944,301.0155108922393,27110500,0.0035937816666015074,1.056421533273688,1.1690285847070996,0.11260705143341165,0.09632531907816898
2022-04-04,306.4642944335937,306.6004983188192,301.3463302614867,301.7160731825303,24289600,0.017777794564299128,1.0753703129609677,1.1690285847070996,0.09365827174613184,0.0801163230491904
